,id_x,type,startTime,endTime,duration,success,failure,parent,next,previous,object_acted_on,object_type,bodyPartsUsed,arm,grasp,effort,id_y,action_task_id,t_x,t_y,t_z,q_x,q_y,q_z,q_w,information
5,Action_JSHBUVKD,Perceiving,1611300029.3722713,1611300036.4972234,7.1249520778656015,True,,,,,balea_bottle_0,,,,,,5,Action_JSHBUVKD,1.4800000508626303,-0.2800002098083496,0.0,0.0,0.0,0.1034914180636406,0.9946303367614746,
1,Action_PGBEMYSI,Perceiving,1611233910.3860574,1611233920.3200276,9.933969736099245,True,,,,,balea_bottle_0,,,,,,1,Action_PGBEMYSI,2.1999997456868488,-0.3200001716613769,0.0,0.0,0.0,-0.23257741332054135,0.9725778698921204,
14,Action_XDGVQCIY,Perceiving,1611233942.7909827,1611233953.0077643,10.216781616210938,True,,,,,balea_bottle_0,,,,,,14,Action_XDGVQCIY,1.7599997202555338,-0.440000057220459,0.0,0.0,0.0,-0.025364771485328674,0.9996782541275024,
18,Action_XLWMBIHP,Perceiving,1611278267.320799,1611278276.7764394,9.45564031600952,True,,,,,balea_bottle_0,,,,,,18,Action_XLWMBIHP,1.679999796549479,-0.4000000953674317,0.0,0.0,0.0,0.01735867187380791,0.9998493194580078,
5,Action_QMCFSXTN,Perceiving,1611294568.9163632,1611294579.2052774,10.2889142036438,True,,,,,balea_bottle_0,,,,,,5,Action_QMCFSXTN,1.6399998982747397,-0.4800000190734863,0.0,0.0,0.0,0.045589130371809006,0.998960256576538,
13,Action_QRTMHLGJ,Perceiving,1611294536.3073115,1611294546.3195574,10.012245893478395,True,,,,,balea_bottle_0,,,,,,13,Action_QRTMHLGJ,2.23999989827474,-0.4000000953674317,0.0,0.0,0.0,-0.2644749581813812,0.9643925428390504,
16,Action_DYQGWJHX,Perceiving,1611282623.3079748,1611282634.8132255,11.505250692367554,True,,,,,balea_bottle_0,,,,,,16,Action_DYQGWJHX,1.7199998219807944,-0.2800002098083496,0.0,0.0,0.0,-0.0077504334039986125,0.9999699592590332,
17,Action_HZGONRBW,Perceiving,1611237531.6336052,1611237543.7341413,12.100536346435547,True,,,,,balea_bottle_0,,,,,,17,Action_HZGONRBW,1.5999998728434244,-0.2800002098083496,0.0,0.0,0.0,0.04899708926677704,0.9987989068031312,
0,Action_PYQNZFIC,Perceiving,1611238844.8804588,1611238855.0646586,10.184199571609495,True,,,,,balea_bottle_0,,,,,,0,Action_PYQNZFIC,1.4800000508626303,-0.440000057220459,0.0,0.0,0.0,0.1269259750843048,0.9919121861457824,
9,Action_DEFPQTHC,Perceiving,1611272351.7370653,1611272365.1324193,13.39535403251648,True,,,,,balea_bottle_0,,,,,,9,Action_DEFPQTHC,1.920000076293945,-0.5999998728434245,0.0,0.0,0.0,-0.13222914934158325,0.991219162940979,
20,Action_PORVYUIC,Perceiving,1611295982.7342286,1611295993.2364905,10.502261877059935,True,,,,,balea_bottle_0,,,,,,20,Action_PORVYUIC,1.9600001017252604,-0.2400002479553223,0.0,0.0,0.0,-0.11853097379207612,0.9929503798484802,
