,id_x,type,startTime,endTime,duration,success,failure,parent,next,previous,object_acted_on,object_type,bodyPartsUsed,arm,grasp,effort,id_y,action_task_id,t_x,t_y,t_z,q_x,q_y,q_z,q_w
0,Action_XRUGLDSV,Grasping,1600334750.2855575,1600334751.0312274,0.7456698417663574,True,,Action_MSBTOJPF,,,milk_1,, :LEFT,Front,,,0,Action_XRUGLDSV,0.3736639340718587,-1.0192594528198242,3.814697266402156e-09,0.0,0.0,-0.23111121356487274,0.9729273319244384
1,Action_GVBQZFDY,Grasping,1600334653.1426654,1600334653.5592666,0.41660118103027344,False,CRAMGripperClosedCompletely,Action_ETPNBCDW,,,milk_1,, :LEFT,Front,,,1,Action_GVBQZFDY,0.31999969482421875,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.4003555476665497,0.9163599014282228
3,Action_STCWNXVJ,Grasping,1600334711.0902815,1600334711.6984818,0.6082000732421875,False,CRAMGripperClosedCompletely,Action_RXDQLTMU,,,milk_1,, :LEFT,Front,,,3,Action_STCWNXVJ,0.0,-0.880000114440918,3.814697266402156e-09,0.0,0.0,-0.16016612946987152,0.9870900511741638
4,Action_RIODTXJB,Grasping,1600334676.0687187,1600334676.6450927,0.5763740539550781,False,CRAMGripperClosedCompletely,Action_CJDXYHRS,,,milk_1,, :LEFT,Front,,,4,Action_RIODTXJB,0.31999969482421875,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.4003555476665497,0.9163599014282228
5,Action_DGIMOZBH,Grasping,1600334723.0177875,1600334723.6457918,0.6280040740966797,False,CRAMGripperClosedCompletely,Action_EDWKNIGV,,,milk_1,, :LEFT,Front,,,5,Action_DGIMOZBH,0.0,-0.880000114440918,3.814697266402156e-09,0.0,0.0,-0.16016612946987152,0.9870900511741638
6,Action_UTIBEKYM,Grasping,1600334686.450191,1600334686.9859233,0.5357322692871094,False,CRAMGripperClosedCompletely,Action_WMKHFSTZ,,,milk_1,, :LEFT,Front,,,6,Action_UTIBEKYM,0.31999969482421875,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.4003555476665497,0.9163599014282228
7,Action_XMPBVDON,Grasping,1600334662.2205946,1600334662.6554935,0.434898853302002,False,CRAMGripperClosedCompletely,Action_LBPIZGMU,,,milk_1,, :LEFT,Front,,,7,Action_XMPBVDON,0.31999969482421875,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.4003555476665497,0.9163599014282228
1,Action_UQMEKFSJ,Grasping,1600341005.2315714,1600341005.7393909,0.5078194141387941,True,,Action_TLYEWKRD,,,milk_1,, :LEFT,Front,,,1,Action_UQMEKFSJ,0.21144059499104814,-1.3640557607014974,3.814697266402156e-09,0.0,0.0,-0.0211787186563015,0.9997757077217102
1,Action_TDRMHWQN,Grasping,1600378350.6457255,1600378351.1364176,0.4906919002532959,True,,Action_SPXOWNVE,,,milk_1,, :LEFT,Front,,,1,Action_TDRMHWQN,0.21144059499104814,-1.3640557607014974,3.814697266402156e-09,0.0,0.0,-0.0211787186563015,0.9997757077217102
0,Action_YXQCULJO,Grasping,1600363173.7668602,1600363174.26297,0.4961097240447998,False,CRAMGripperClosedCompletely,Action_KIWPVNUE,,,milk_1,, :LEFT,Front,,,0,Action_YXQCULJO,0.5999998728434245,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5219491124153137,0.8529766201972961
1,Action_MICUDZJH,Grasping,1600363196.643672,1600363197.1609962,0.5173242092132568,False,CRAMGripperClosedCompletely,Action_SJCUYPGF,,,milk_1,, :LEFT,Front,,,1,Action_MICUDZJH,0.5999998728434245,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5219491124153137,0.8529766201972961
2,Action_NZELJSHI,Grasping,1600363186.8864355,1600363187.3477156,0.4612798690795898,False,CRAMGripperClosedCompletely,Action_ZLQNGMTE,,,milk_1,, :LEFT,Front,,,2,Action_NZELJSHI,0.5999998728434245,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5219491124153137,0.8529766201972961
4,Action_UNHWGZPI,Grasping,1600363212.6629493,1600363213.285861,0.6229116916656494,True,,Action_TUKIJYEX,,,milk_1,, :LEFT,Front,,,4,Action_UNHWGZPI,0.2799997329711914,-1.2400002797444662,3.814697266402156e-09,0.0,0.0,0.03379949927330017,0.9994286298751832
5,Action_PHGRUZJV,Grasping,1600363164.5186262,1600363164.9507682,0.4321420192718506,False,CRAMGripperClosedCompletely,Action_VZQEMLWN,,,milk_1,, :LEFT,Front,,,5,Action_PHGRUZJV,0.5999998728434245,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5219491124153137,0.8529766201972961
1,Action_QBKDSGVM,Grasping,1600397355.6504242,1600397356.2067075,0.5562832355499268,True,,Action_UZOTVHBJ,,,milk_1,, :LEFT,Front,,,1,Action_QBKDSGVM,0.2033751328786214,-1.2708863576253255,3.814697266402156e-09,0.0,0.0,-0.08469337970018387,0.9964070916175842
0,Action_RQETBFGS,Grasping,1600378034.5636857,1600378035.0409489,0.4772632122039795,True,,Action_NPYBMWLS,,,milk_1,, :LEFT,Front,,,0,Action_RQETBFGS,0.583796501159668,-0.9004902521769206,3.814697266402156e-09,0.0,0.0,-0.4350671172142029,0.9003980159759521
0,Action_MIXDZTRJ,Grasping,1600385408.103055,1600385408.8174238,0.7143688201904297,True,,Action_JHVIRWGN,,,milk_1,, :LEFT,Front,,,0,Action_MIXDZTRJ,0.5357402165730795,-0.9154467264811198,3.814697266402156e-09,0.0,0.0,-0.4858153760433197,0.8740614652633667
1,Action_RUJQHLWY,Grasping,1600374391.4648368,1600374391.9436429,0.4788060188293457,False,CRAMGripperClosedCompletely,Action_DBMYFLJQ,,,milk_1,, :LEFT,Front,,,1,Action_RUJQHLWY,0.2799997329711914,-0.6400003433227539,3.814697266402156e-09,0.0,0.0,-0.3245363235473633,0.9458732604980468
2,Action_GKFCINLJ,Grasping,1600374430.2349446,1600374430.7808022,0.5458579063415527,True,,Action_CBSTKJDX,,,milk_1,, :LEFT,Front,,,2,Action_GKFCINLJ,0.2799997329711914,-1.2400002797444662,3.814697266402156e-09,0.0,0.0,0.03379949927330017,0.9994286298751832
3,Action_ESFUHPON,Grasping,1600374414.1278214,1600374414.6964662,0.5686447620391846,False,CRAMGripperClosedCompletely,Action_IWGCFNKM,,,milk_1,, :LEFT,Front,,,3,Action_ESFUHPON,0.2799997329711914,-0.6400003433227539,3.814697266402156e-09,0.0,0.0,-0.3245363235473633,0.9458732604980468
5,Action_YMXNKCUE,Grasping,1600374381.9460874,1600374382.4176955,0.4716084003448486,False,CRAMGripperClosedCompletely,Action_VHPJYZRS,,,milk_1,, :LEFT,Front,,,5,Action_YMXNKCUE,0.2799997329711914,-0.6400003433227539,3.814697266402156e-09,0.0,0.0,-0.3245363235473633,0.9458732604980468
6,Action_FXNWEICJ,Grasping,1600374404.3843026,1600374404.9182498,0.5339474678039551,False,CRAMGripperClosedCompletely,Action_GLNSVZRX,,,milk_1,, :LEFT,Front,,,6,Action_FXNWEICJ,0.2799997329711914,-0.6400003433227539,3.814697266402156e-09,0.0,0.0,-0.3245363235473633,0.9458732604980468
2,Action_OBIXVKSF,Grasping,1600375091.263847,1600375091.718911,0.4550638198852539,True,,Action_NDGPKTBV,,,milk_1,, :LEFT,Front,,,2,Action_OBIXVKSF,0.2033751328786214,-1.2708863576253255,3.814697266402156e-09,0.0,0.0,-0.08469337970018387,0.9964070916175842
1,Action_MRLIPQZK,Grasping,1600339849.816736,1600339850.405244,0.5885081291198729,True,,Action_WGDPUZLE,,,milk_1,, :LEFT,Front,,,1,Action_MRLIPQZK,0.21144059499104814,-1.3640557607014974,3.814697266402156e-09,0.0,0.0,-0.0211787186563015,0.9997757077217102
1,Action_VJLECIUD,Grasping,1600410238.2141845,1600410238.7779,0.5637156963348389,True,,Action_RHZKBLSF,,,milk_1,, :LEFT,Front,,,1,Action_VJLECIUD,0.2033751328786214,-1.2708863576253255,3.814697266402156e-09,0.0,0.0,-0.08469337970018387,0.9964070916175842
0,Action_VKJFWDLT,Grasping,1600395187.0865724,1600395187.5881076,0.5015349388122559,True,,Action_WKJCGMUB,,,milk_1,, :LEFT,Front,,,0,Action_VKJFWDLT,0.34071601231892906,-1.1781229654947916,3.814697266402156e-09,0.0,0.0,-0.09687387943267822,0.9952966570854188
0,Action_COJNBLQV,Grasping,1600393201.649427,1600393202.2781131,0.6286861896514893,False,CRAMGripperClosedCompletely,Action_VXRCUDML,,,milk_1,, :LEFT,Front,,,0,Action_COJNBLQV,0.15999984741210938,-0.7600002288818359,3.814697266402156e-09,0.0,0.0,-0.2503000795841217,0.9681683182716371
2,Action_RPVYTCHD,Grasping,1600393153.6416636,1600393154.1742518,0.5325882434844971,False,CRAMGripperClosedCompletely,Action_RXJINWDU,,,milk_1,, :LEFT,Front,,,2,Action_RPVYTCHD,0.15999984741210938,-0.7600002288818359,3.814697266402156e-09,0.0,0.0,-0.2503000795841217,0.9681683182716371
3,Action_ODFHJRZI,Grasping,1600393213.48366,1600393214.0320957,0.5484356880187988,False,CRAMGripperClosedCompletely,Action_KEGMVQDO,,,milk_1,, :LEFT,Front,,,3,Action_ODFHJRZI,0.15999984741210938,-0.7600002288818359,3.814697266402156e-09,0.0,0.0,-0.2503000795841217,0.9681683182716371
4,Action_LKFMQTUJ,Grasping,1600393187.743714,1600393188.2972968,0.5535826683044434,False,CRAMGripperClosedCompletely,Action_SZOXMPTF,,,milk_1,, :LEFT,Front,,,4,Action_LKFMQTUJ,0.15999984741210938,-0.7600002288818359,3.814697266402156e-09,0.0,0.0,-0.2503000795841217,0.9681683182716371
5,Action_MLGDPWXN,Grasping,1600393177.7818038,1600393178.2408578,0.4590537548065186,False,CRAMGripperClosedCompletely,Action_UXEFJGNS,,,milk_1,, :LEFT,Front,,,5,Action_MLGDPWXN,0.15999984741210938,-0.7600002288818359,3.814697266402156e-09,0.0,0.0,-0.2503000795841217,0.9681683182716371
6,Action_FUWTYXBM,Grasping,1600393229.5255954,1600393230.165436,0.6398406028747559,True,,Action_NOIFMRPD,,,milk_1,, :LEFT,Front,,,6,Action_FUWTYXBM,0.31999969482421875,-1.1600003560384116,3.814697266402156e-09,0.0,0.0,-0.027941839769482613,0.9996095299720764
7,Action_IUEYDFHW,Grasping,1600393164.427991,1600393164.9540386,0.5260477066040039,False,CRAMGripperClosedCompletely,Action_IEJXBMFN,,,milk_1,, :LEFT,Front,,,7,Action_IUEYDFHW,0.15999984741210938,-0.7600002288818359,3.814697266402156e-09,0.0,0.0,-0.2503000795841217,0.9681683182716371
0,Action_VRKONIBY,Grasping,1600343466.937554,1600343467.4695156,0.5319614410400391,True,,Action_PRFCXHGT,,,milk_1,, :LEFT,Front,,,0,Action_VRKONIBY,0.3167323112487793,-1.0722356160481772,3.814697266402156e-09,0.0,0.0,-0.25256693363189703,0.967579424381256
2,Action_JTIVMPOU,Grasping,1600344491.0909698,1600344491.5411768,0.45020699501037603,True,,Action_GFLTRKJW,,,milk_1,, :LEFT,Front,,,2,Action_JTIVMPOU,0.21144059499104814,-1.3640557607014974,3.814697266402156e-09,0.0,0.0,-0.0211787186563015,0.9997757077217102
2,Action_QWKCRGTM,Grasping,1600338125.1196392,1600338125.6258836,0.5062444210052489,True,,Action_VCSXUGPJ,,,milk_1,, :LEFT,Front,,,2,Action_QWKCRGTM,0.2598311265309652,-1.1046390533447266,3.814697266402156e-09,0.0,0.0,-0.21074238419532776,0.9775416254997252
0,Action_UOWSGVNP,Grasping,1600362385.3000526,1600362385.917958,0.6179053783416748,True,,Action_NPMTOCQI,,,milk_1,, :LEFT,Front,,,0,Action_UOWSGVNP,0.36040945053100587,-1.0518293380737305,3.814697266402156e-09,0.0,0.0,-0.20212265849113464,0.9793602228164672
0,Action_UXHQVESZ,Grasping,1600410568.9902828,1600410569.4587245,0.4684417247772217,False,CRAMGripperClosedCompletely,Action_BZLQCEWH,,,milk_1,, :LEFT,Front,,,0,Action_UXHQVESZ,0.31999969482421875,-0.5999998728434245,3.814697266402156e-09,0.0,0.0,-0.3712820708751679,0.9285201430320741
1,Action_KTIOGRPE,Grasping,1600410601.8745475,1600410602.4075902,0.5330424308776855,False,CRAMGripperClosedCompletely,Action_BJQSDHWZ,,,milk_1,, :LEFT,Front,,,1,Action_KTIOGRPE,0.31999969482421875,-0.5999998728434245,3.814697266402156e-09,0.0,0.0,-0.3712820708751679,0.9285200834274292
2,Action_SPEOXQBC,Grasping,1600410617.3726768,1600410617.9967742,0.6240973472595215,True,,Action_JRYZOLQM,,,milk_1,, :LEFT,Front,,,2,Action_SPEOXQBC,0.31999969482421875,-1.1199999491373698,3.814697266402156e-09,0.0,0.0,-0.059653908014297485,0.9982191324234008
4,Action_ZTSWQYXR,Grasping,1600410578.5367172,1600410579.0224528,0.4857356548309326,False,CRAMGripperClosedCompletely,Action_ZGXMYHST,,,milk_1,, :LEFT,Front,,,4,Action_ZTSWQYXR,0.31999969482421875,-0.5999998728434245,3.814697266402156e-09,0.0,0.0,-0.3712820708751679,0.9285200834274292
5,Action_VETSGRIB,Grasping,1600410592.065291,1600410592.5732615,0.5079705715179443,False,CRAMGripperClosedCompletely,Action_RYSBVKJD,,,milk_1,, :LEFT,Front,,,5,Action_VETSGRIB,0.31999969482421875,-0.5999998728434245,3.814697266402156e-09,0.0,0.0,-0.3712820708751679,0.9285201430320741
0,Action_OECVKFYT,Grasping,1600336178.436586,1600336178.8898351,0.4532489776611328,False,CRAMGripperClosedCompletely,Action_EKVBLQDC,,,milk_1,, :LEFT,Front,,,0,Action_OECVKFYT,0.6799997965494792,-0.4000000953674317,3.814697266402156e-09,0.0,0.0,-0.5847008228302002,0.8112490177154541
3,Action_MGVFORNQ,Grasping,1600336195.0760481,1600336195.6419523,0.5659041404724121,True,,Action_QUROCKEG,,,milk_1,, :LEFT,Front,,,3,Action_MGVFORNQ,0.2981011708577474,-1.1752033233642578,3.814697266402156e-09,0.0,0.0,-0.09270456433296204,0.9956936240196228
0,Action_YUZNXDPV,Grasping,1600406326.0073454,1600406326.5471537,0.5398082733154297,True,,Action_SYPWKCDR,,,milk_1,, :LEFT,Front,,,0,Action_YUZNXDPV,0.5532632191975911,-0.8692149480183919,3.814697266402156e-09,0.0,0.0,-0.5214422941207886,0.8532865643501282
1,Action_HFSLBQIM,Grasping,1600406286.7588842,1600406287.2498734,0.4909892082214356,False,CRAMGripperClosedCompletely,Action_IHCEPLZF,,,milk_1,, :LEFT,Front,,,1,Action_HFSLBQIM,0.8399996439615885,-0.4000000953674317,3.814697266402156e-09,0.0,0.0,-0.6591827273368835,0.7519828081130981
2,Action_UFKSERZN,Grasping,1600406300.7901654,1600406301.2661939,0.4760284423828125,False,CRAMGripperClosedCompletely,Action_EPMODZJL,,,milk_1,, :LEFT,Front,,,2,Action_UFKSERZN,0.8399996439615885,-0.4000000953674317,3.814697266402156e-09,0.0,0.0,-0.6591827273368835,0.7519828081130981
4,Action_VHIZNTJK,Grasping,1600406311.5587955,1600406312.090078,0.5312826633453369,False,CRAMGripperClosedCompletely,Action_DUCYOSWL,,,milk_1,, :LEFT,Front,,,4,Action_VHIZNTJK,0.8399996439615885,-0.4000000953674317,3.814697266402156e-09,0.0,0.0,-0.6591827273368835,0.7519828081130981
5,Action_FLHEDIZU,Grasping,1600406276.82831,1600406277.2929542,0.46464419364929205,False,CRAMGripperClosedCompletely,Action_RHTJFKZV,,,milk_1,, :LEFT,Front,,,5,Action_FLHEDIZU,0.8399996439615885,-0.4000000953674317,3.814697266402156e-09,0.0,0.0,-0.6591827273368835,0.7519828081130981
0,Action_LPUEWBCV,Grasping,1600406076.2665372,1600406076.7974153,0.5308780670166016,False,CRAMGripperClosedCompletely,Action_ITSJUOXL,,,milk_1,, :LEFT,Front,,,0,Action_LPUEWBCV,0.6399998982747396,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5423122644424438,0.8401770591735841
1,Action_JEIQHDGP,Grasping,1600406028.037637,1600406028.5579429,0.5203058719635011,False,CRAMGripperClosedCompletely,Action_DHGLQXTV,,,milk_1,, :LEFT,Front,,,1,Action_JEIQHDGP,0.39999961853027344,-0.5599999745686849,3.814697266402156e-09,0.0,0.0,-0.4175471663475037,0.908655285835266
3,Action_SKZJFEBV,Grasping,1600406038.0644205,1600406038.5347776,0.4703571796417236,False,CRAMGripperClosedCompletely,Action_PSHFCDKI,,,milk_1,, :LEFT,Front,,,3,Action_SKZJFEBV,0.39999961853027344,-0.5599999745686849,3.814697266402156e-09,0.0,0.0,-0.4175471663475037,0.908655285835266
4,Action_EQNOJUHY,Grasping,1600406087.1996126,1600406087.7495244,0.5499119758605957,False,CRAMGripperClosedCompletely,Action_BUPNZIYC,,,milk_1,, :LEFT,Front,,,4,Action_EQNOJUHY,0.6399998982747396,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5423122048377991,0.8401770591735841
5,Action_IEXQMOHZ,Grasping,1600406102.807305,1600406103.446397,0.6390919685363771,True,,Action_IURSNEPQ,,,milk_1,, :LEFT,Front,,,5,Action_IEXQMOHZ,0.3582265853881836,-1.00024782816569,3.814697266402156e-09,0.0,0.0,-0.3192286193370819,0.947677731513977
6,Action_LWHUOCBJ,Grasping,1600406051.63063,1600406052.1396382,0.5090081691741943,False,CRAMGripperClosedCompletely,Action_GDCORZXI,,,milk_1,, :LEFT,Front,,,6,Action_LWHUOCBJ,0.11999988555908205,-0.6400003433227539,3.814697266402156e-09,0.0,0.0,-0.2917705774307251,0.956488311290741
7,Action_ZBCEGYLH,Grasping,1600406061.9664257,1600406062.4527206,0.486295223236084,False,CRAMGripperClosedCompletely,Action_XGLHIERN,,,milk_1,, :LEFT,Front,,,7,Action_ZBCEGYLH,0.11999988555908205,-0.6400003433227539,3.814697266402156e-09,0.0,0.0,-0.2917705774307251,0.956488311290741
1,Action_CEGIUPBR,Grasping,1600395349.1105006,1600395349.701228,0.5907275676727295,True,,Action_TUKOSWFR,,,milk_1,, :LEFT,Front,,,1,Action_CEGIUPBR,0.6558811187744139,-0.9030424118041992,3.814697266402156e-09,0.0,0.0,-0.4951721727848053,0.868794858455658
2,Action_MILKXNSH,Grasping,1600383884.5173454,1600383884.9995434,0.4821982383728027,True,,Action_UYLEWTZH,,,milk_1,, :LEFT,Front,,,2,Action_MILKXNSH,0.2994973182678223,-1.1300122578938805,3.814697266402156e-09,0.0,0.0,-0.0501243956387043,0.9987429976463318
1,Action_KTYVWLNQ,Grasping,1600368004.9808915,1600368005.53624,0.5553486347198486,True,,Action_HYWUQMZS,,,milk_1,, :LEFT,Front,,,1,Action_KTYVWLNQ,0.3712635993957519,-1.0518030166625976,3.814697266402156e-09,0.0,0.0,-0.2057496011257172,0.9786046743392944
1,Action_NSZIRPXY,Grasping,1600410763.053751,1600410763.743455,0.6897039413452148,True,,Action_WHUPKVSE,,,milk_1,, :LEFT,Front,,,1,Action_NSZIRPXY,0.24055277506510414,-1.2988868713378907,3.814697266402156e-09,0.0,0.0,0.002779556205496192,0.9999961256980896
1,Action_KTHCLEQP,Grasping,1600379457.4623902,1600379457.9681656,0.5057754516601562,True,,Action_YMRPSNZF,,,milk_1,, :LEFT,Front,,,1,Action_KTHCLEQP,0.3032508532206217,-1.0864883422851563,3.814697266402156e-09,0.0,0.0,-0.160160630941391,0.9870909452438354
0,Action_UPZETDYV,Grasping,1600364619.216406,1600364619.6963449,0.4799389839172363,True,,Action_PKCRUSBJ,,,milk_1,, :LEFT,Front,,,0,Action_UPZETDYV,0.3309673627217611,-1.0217142740885417,3.814697266402156e-09,0.0,0.0,-0.2925819158554077,0.9562404751777648
1,Action_JLVHMBFZ,Grasping,1600404536.970542,1600404537.4389083,0.4683663845062256,True,,Action_GXCMDOZW,,,milk_1,, :LEFT,Front,,,1,Action_JLVHMBFZ,0.4765195528666178,-0.9674393971761068,3.814697266402156e-09,0.0,0.0,-0.4106117486953736,0.9118102788925172
0,Action_ODSIGRJE,Grasping,1600363810.5223374,1600363811.0244958,0.5021581649780273,True,,Action_PXIDSMOB,,,milk_1,, :LEFT,Front,,,0,Action_ODSIGRJE,0.3955578804016113,-1.0191460291544596,3.814697266402156e-09,0.0,0.0,-0.32580751180648804,0.9454361200332642
1,Action_ZJWTRXPI,Grasping,1600397167.049123,1600397167.583791,0.53466796875,True,,Action_ZXWDGLKF,,,milk_1,, :LEFT,Front,,,1,Action_ZJWTRXPI,0.274923833211263,-1.1010031382242838,3.814697266402156e-09,0.0,0.0,-0.2179274260997772,0.9759649634361268
1,Action_MIXOHNZS,Grasping,1600355119.5329795,1600355120.0897582,0.5567784309387207,True,,Action_XMYICQKL,,,milk_1,, :LEFT,Front,,,1,Action_MIXOHNZS,0.3712635993957519,-1.0518030166625976,3.814697266402156e-09,0.0,0.0,-0.2057496011257172,0.9786046743392944
0,Action_VQIZOSFP,Grasping,1600411878.57576,1600411879.1011586,0.5253984928131104,True,,Action_ZRDJHBSX,,,milk_1,, :LEFT,Front,,,0,Action_VQIZOSFP,0.4006433169047038,-1.0154552459716797,3.814697266402156e-09,0.0,0.0,-0.244444340467453,0.9696633219718932
2,Action_KVQSJYIT,Grasping,1600406646.2440078,1600406646.798408,0.5544002056121826,True,,Action_EYCGNJWP,,,milk_1,, :LEFT,Front,,,2,Action_KVQSJYIT,0.2799997329711914,-1.1600003560384116,3.814697266402156e-09,0.0,0.0,-0.026264743879437447,0.99965500831604
0,Action_CQYPNLIE,Grasping,1600370755.5782766,1600370756.0771163,0.4988396167755127,False,CRAMGripperClosedCompletely,Action_WPSETZLC,,,milk_1,, :LEFT,Front,,,0,Action_CQYPNLIE,0.11999988555908205,-0.6400003433227539,3.814697266402156e-09,0.0,0.0,-0.2917705774307251,0.956488311290741
1,Action_NQFDUBKH,Grasping,1600370770.1333869,1600370770.7241163,0.5907292366027832,False,CRAMGripperClosedCompletely,Action_JUOTLEFQ,,,milk_1,, :LEFT,Front,,,1,Action_NQFDUBKH,0.6399998982747396,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5423122644424438,0.8401770591735841
2,Action_EWJQXDMH,Grasping,1600370781.4390776,1600370782.036541,0.5974636077880859,False,CRAMGripperClosedCompletely,Action_SQYIJUVZ,,,milk_1,, :LEFT,Front,,,2,Action_EWJQXDMH,0.6399998982747396,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5423122048377991,0.8401770591735841
3,Action_XKTLCIJE,Grasping,1600370732.1974525,1600370732.6472044,0.4497520923614502,False,CRAMGripperClosedCompletely,Action_BTPMSKYU,,,milk_1,, :LEFT,Front,,,3,Action_XKTLCIJE,0.39999961853027344,-0.5599999745686849,3.814697266402156e-09,0.0,0.0,-0.4175471663475037,0.908655285835266
4,Action_DGNZEPTI,Grasping,1600370722.1714196,1600370722.6688645,0.4974451065063477,False,CRAMGripperClosedCompletely,Action_OKUMPRTS,,,milk_1,, :LEFT,Front,,,4,Action_DGNZEPTI,0.39999961853027344,-0.5599999745686849,3.814697266402156e-09,0.0,0.0,-0.4175471663475037,0.908655285835266
5,Action_ULZSJKNO,Grasping,1600370745.1279304,1600370745.604458,0.4765274524688721,False,CRAMGripperClosedCompletely,Action_MRTXHKSQ,,,milk_1,, :LEFT,Front,,,5,Action_ULZSJKNO,0.11999988555908205,-0.6400003433227539,3.814697266402156e-09,0.0,0.0,-0.2917705774307251,0.956488311290741
6,Action_FGWXEHLZ,Grasping,1600370797.0841475,1600370797.7426147,0.6584670543670654,True,,Action_VDBLNEWP,,,milk_1,, :LEFT,Front,,,6,Action_FGWXEHLZ,0.3582265853881836,-1.00024782816569,3.814697266402156e-09,0.0,0.0,-0.3192286193370819,0.947677731513977
2,Action_BWSURDQL,Grasping,1600339051.3726172,1600339051.878831,0.5062136650085449,True,,Action_LQCWBZNJ,,,milk_1,, :LEFT,Front,,,2,Action_BWSURDQL,0.6792789459228515,-0.9685288111368816,3.814697266402156e-09,0.0,0.0,-0.40455362200737,0.9145143032073976
0,Action_YXIGFPWH,Grasping,1600397693.0088995,1600397693.4577353,0.4488358497619629,True,,Action_VSTPGHLU,,,milk_1,, :LEFT,Front,,,0,Action_YXIGFPWH,0.2994973182678223,-1.1300122578938805,3.814697266402156e-09,0.0,0.0,-0.0501243956387043,0.9987429976463318
0,Action_GVLQKCFM,Grasping,1600345827.63546,1600345828.1324377,0.4969775676727295,False,CRAMGripperClosedCompletely,Action_SUMPBHZT,,,milk_1,, :LEFT,Front,,,0,Action_GVLQKCFM,0.4800000190734863,-0.6400003433227539,3.814697266402156e-09,0.0,0.0,-0.4229365885257721,0.906159281730652
3,Action_QZVDTOIB,Grasping,1600345799.730807,1600345800.388703,0.6578960418701172,False,CRAMGripperClosedCompletely,Action_FHIODEJR,,,milk_1,, :LEFT,Front,,,3,Action_QZVDTOIB,0.4800000190734863,-0.6400003433227539,3.814697266402156e-09,0.0,0.0,-0.4229365885257721,0.906159281730652
4,Action_TMWBCISL,Grasping,1600345855.144747,1600345855.7953017,0.6505546569824219,True,,Action_EMWUVQSK,,,milk_1,, :LEFT,Front,,,4,Action_TMWBCISL,0.20884283383687335,-1.2182071685791016,3.814697266402156e-09,0.0,0.0,-0.12141954153776167,0.9926012754440308
5,Action_FJPLNXSC,Grasping,1600345839.0228233,1600345839.6013446,0.5785212516784668,False,CRAMGripperClosedCompletely,Action_UNZYDVEK,,,milk_1,, :LEFT,Front,,,5,Action_FJPLNXSC,0.4800000190734863,-0.6400003433227539,3.814697266402156e-09,0.0,0.0,-0.4229365885257721,0.906159281730652
6,Action_WPGQSLFE,Grasping,1600345811.169667,1600345811.689999,0.5203320980072021,False,CRAMGripperClosedCompletely,Action_THEKCDFO,,,milk_1,, :LEFT,Front,,,6,Action_WPGQSLFE,0.4800000190734863,-0.6400003433227539,3.814697266402156e-09,0.0,0.0,-0.4229365885257721,0.906159281730652
0,Action_MSDJTOFC,Grasping,1600357379.7539165,1600357380.1868913,0.4329748153686523,False,CRAMGripperClosedCompletely,Action_VSFTQGZW,,,milk_1,, :LEFT,Front,,,0,Action_MSDJTOFC,0.2205783208211263,-1.2054337819417318,3.814697266402156e-09,0.0,0.0,-0.1322302669286728,0.9912190437316896
1,Action_SBJXUVNO,Grasping,1600357407.1263142,1600357407.6922176,0.5659036636352539,True,,Action_TVSBEKMN,,,milk_1,, :LEFT,Front,,,1,Action_SBJXUVNO,0.583796501159668,-0.9004902521769206,3.814697266402156e-09,0.0,0.0,-0.4350671172142029,0.9003980159759521
2,Action_PTMJXWLS,Grasping,1600357352.4481056,1600357352.8876073,0.4395017623901367,False,CRAMGripperClosedCompletely,Action_MYSLKFIR,,,milk_1,, :LEFT,Front,,,2,Action_PTMJXWLS,0.2205783208211263,-1.2054337819417318,3.814697266402156e-09,0.0,0.0,-0.1322302669286728,0.9912190437316896
3,Action_YEXORGSN,Grasping,1600357365.8897464,1600357366.3663313,0.4765849113464356,False,CRAMGripperClosedCompletely,Action_OINRDGCV,,,milk_1,, :LEFT,Front,,,3,Action_YEXORGSN,0.2205783208211263,-1.2054337819417318,3.814697266402156e-09,0.0,0.0,-0.1322302669286728,0.9912190437316896
5,Action_OLCIJGQP,Grasping,1600357393.03159,1600357393.579323,0.5477330684661865,False,CRAMGripperClosedCompletely,Action_TVMHKSQN,,,milk_1,, :LEFT,Front,,,5,Action_OLCIJGQP,0.2205783208211263,-1.2054337819417318,3.814697266402156e-09,0.0,0.0,-0.1322302669286728,0.9912190437316896
0,Action_NSRUVZGK,Grasping,1600399910.7886682,1600399911.4832473,0.6945791244506836,True,,Action_VQWPZRHX,,,milk_1,, :LEFT,Front,,,0,Action_NSRUVZGK,0.4006433169047038,-1.0154552459716797,3.814697266402156e-09,0.0,0.0,-0.244444340467453,0.9696633219718932
